Id,layer,confidence,motivation,input_source,classification_status,dominant_layer,purity,G1,G2,G3,G4,G5
32014R0513,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0909R(06),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32015D0800R(01),,,Decisione CFSP con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32015D1380,,,Atto di esecuzione con riferimenti a trattati e regolamenti,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32017D2376,,,Atto tecnico con dettagli operativi e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R0207R(01),,,Regolamento delegato con dettagli tecnici e principi di riferimento,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R1539,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1926,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R2215,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D0661,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.4,10.0,20.0,40.0,30.0,0.0
32018L1808,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32018L1972,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32018R0389R(01),,,Regolamento tecnico con base legale,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32018R0871,,,Regolamento tecnico per aggiornare lista vettori,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019D0038,,,Decisione tecnica con riferimenti a regolamenti e trattati,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019D0299,,,Decisione quadro con riferimenti ai trattati,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32019R0517,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32019R0630,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019R2105,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R2175,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32019R2175R(01),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020D0613,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32020D1726,,,Principi trattati e approvazione quadro,preamble,ok,G2,0.7,30.0,70.0,0.0,0.0,0.0
32020D2031,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32020D2252R(02),,,Decisione del Consiglio su accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32020R1530,,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32020R2180,,,Atto tecnico basato su delega,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32021D0509R(01),,,Principi e regole quadro con riferimenti,preamble,ok,G2,0.6,30.0,60.0,0.0,10.0,0.0
32021D0796,,,Decisione CFSP con base nel Trattato,preamble,ok,G2,0.9,10.0,90.0,0.0,0.0,0.0
32021D1067R(01),,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32021D1113,,,Principi trattati e regole quadro operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021D1956,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32021D2008R(01),,,Decisione del Consiglio con riferimenti a trattati e procedure operative,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32021D2054,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D2231,,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021R0379,,,"Riferimenti a trattati e regolamenti quadro, dettagli tecnici prevalenti",preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R2104,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022D0338,,,Principi e regole operative misti,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0768,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D1198,,,Implementazione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022L2556,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32022R0612,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32022R0880,,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32023D0577,,,Decisione quadro con principi e dettagli finanziari,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32023D0927,,,Decisione quadro con riferimenti a trattati e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32023D1059,,,Decisione quadro con riferimenti ai trattati,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D2063,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D2740,,,Decisione del Consiglio che approva accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023L1791R(03),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32024D1075,,,Decisione quadro con riferimenti a trattati e allegati,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D1391,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024D1779R(01),,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024L1275R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024L1640R(01),,,Direttiva legislativa con principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024R1366R(01),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R1773,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025D0381,,,Decisione del Consiglio per emendare accordo EEA,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32005D0709,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32005D0923R(01),,,Principi e decisioni quadro con riferimenti,preamble,ok,G2,0.6,30.0,60.0,0.0,10.0,0.0
32006L0038R(02),,,Principi fondanti e quadro legislativo prevalenti,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32007D0175,,,Decisione di infrazione con riferimento ai trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32007E0468,,,Atto legislativo con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32008D0060,,,Decisione tecnica con riferimenti a direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32008D0294,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32009D0001,,,Deroga tecnica basata su trattati e decisioni,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32009R0298,,,Regolamento tecnico di aggiornamento lista,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32010D0452,,,Atto quadro con riferimenti ai trattati e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32010D0585,,,Atto legislativo con riferimenti a principi e misure operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32010L0040,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32010R0791,,,Regolamento tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32011D0121,,,Regolamento tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32011R0390,,,Regolamento tecnico per aggiornare lista,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32013D0245,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32013R1042,,,Direttiva quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32014L0051,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014L0051R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32015D0635,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32016D0687R(01),,,Atto quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32016D1172,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32016L2370,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32017D0089,,,Atto delegato con dettagli tecnici e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32017D0503,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32017R0207,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1926R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D1942,,,Decisione del Consiglio che modifica mandato missione,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32019D0235,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32019D1345R(01),,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019D1930R(02),,,Implementazione tecnica con riferimenti a quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019R1213R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D2252R(01),,,Decisione del Consiglio su accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32020R0115,,,Modifica allegato tecnico con riferimenti a trattati,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32020R1083,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R1543,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020R2176,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021D0689R(02),,,Decisione del Consiglio su accordi internazionali,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32021D0698,,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021O0835,,,Linea guida BCE con riferimenti ai trattati,preamble,ok,G4,0.9,10.0,0.0,0.0,90.0,0.0
32021R0250,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32021R0654,,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0782,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R0782R(05),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R1722,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R2289R(01),,,Regolamento tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022D0173R(01),,,"Cita trattati, delega tecnica, linee guida",preamble,ok,G3,0.4,20.0,30.0,40.0,10.0,0.0
32022D0779,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D2353R(01),,,Legge quadro con riferimenti a trattati e linee guida,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32022L2555R(03),,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32022L2555R(06),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32022R1214R(01),,,Delegato tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022R2554R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32023D0921,,,Atto legislativo con riferimenti a principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D0921R(01),,,Atto legislativo con riferimenti a principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D2096,,,Decisione del Consiglio con deleghe operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023L2413,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R2444,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2450,,,Atto delegato con dettagli tecnici e principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R2633,,,Atto tecnico basato su delega,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32024D1888,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024D2176,,,Decisione quadro con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D2846,,,Decisione quadro con principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024D3225,,,Atto di posizione UE su decisioni esterne,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32024L1275,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R0482,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R1180R(01),,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R2724,,,Regolamento tecnico con riferimenti a trattati e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R3137,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D0943,,,Decisione del Consiglio che modifica missione,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32025D1054,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32025D1064,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32006R0474R(02),,,Atto tecnico basato su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32006R0474R(03),,,Atto tecnico basato su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32008D0286,,,Decisione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32008D1351,,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009D0010,,,Decisione tecnica basata su direttiva,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32009L0081R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32012D0389,,,Decisione CFSP con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32013D0355,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013D1313R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014D0018,,,Decisione tecnica con riferimenti a trattati e quadro legislativo,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32014D0415R(01),,,Decisione quadro con principi e coordinamento,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32014D0485,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.7,30.0,70.0,0.0,0.0,0.0
32014R0667,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32015D0163,,,Decisione tecnica con controllo e riferimenti a principi,preamble,ok,G5,0.4,10.0,20.0,30.0,0.0,40.0
32016L1919,,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32016R2286R(03),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017D1193,,,Atto legislativo quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32017D1283,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32017D2315R(02),,,Decisione PESCO con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32017R1084R(01),,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D0704,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D0943,,,Decisione CFSP con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32018L1972R(04),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32018R1785,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019D0513,,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32019D0797R(01),,,Atto quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32019R0881R(05),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32019R1148,,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020D1639,,,Principi e regole quadro con riferimenti,preamble,ok,G2,0.6,30.0,60.0,0.0,10.0,0.0
32020R1055R(02),,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32021R0023,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32021R0697,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R0782R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R2126,,,Regolamento delegato con allegati tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022D0288R(01),,,Implementazione tecnica di regolamenti delegati,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32022D0339,,,Atto legislativo quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0644,,,Decisione del Consiglio con base giuridica e obiettivi,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32022D0772,,,Atto tecnico basato su regolamenti precedenti,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32022D0810,,,Decisione del Consiglio con riferimenti ai Trattati e dettagli finanziari,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32022D0885,,,Principi fondanti e modifica decisione quadro,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D1284,,,Decisione del Consiglio con riferimenti ai Trattati e dettagli finanziari,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32022D2424,,,Regolamento di esecuzione con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023D2699,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32023R0660,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32023R1193,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024D1353,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024D3030,,,Decisione del Consiglio su trattato internazionale,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024D3096,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32024R0482R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R1774R(01),,,Regolamento delegato con dettagli tecnici e principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R1942,,,Regolamento tecnico con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R2916,,,Regolamento tecnico con allegato standard,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025D0779,,,Principi e regole quadro prevalenti,preamble,ok,G2,0.6,30.0,60.0,5.0,5.0,0.0
32004E0495,,,Principi e regole quadro con riferimenti tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32005R0493,,,"Mescola principi, regole quadro, dettagli tecnici, interpretazioni e giurisprudenza.",preamble,ok,G3,0.4,10.0,30.0,40.0,10.0,10.0
32006D0679,,,Atto tecnico basato su direttiva e decisioni,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32006R0601,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32007D0090,,,Decisione tecnica con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32008D0190,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32008D0712,,,Decisione operativa con riferimenti ai trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32008R0351,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32008R0766,,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32009D0449,,,Atto tecnico con dettagli procedurali e riferimenti a decisioni,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32009L0111,,,Direttiva con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32010D0395,,,Decisione di infrazione con elementi procedurali e tecnici,preamble,ok,G3,0.3,10.0,20.0,30.0,20.0,20.0
32010L0043,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32011R1077,,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32011R1233,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32012D0271,,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32012L0010,,,Direttiva che modifica quadro normativo esistente,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
